sentence_id,words,labels;
52,ıııııııııııııııı,O;
53,ıııııııııııııııııı,B-LOC;
53,ıııııııııııııııııııııııııııı,O;
53,ıııııııııııııııııııı,O;
53,ıııııııı,O;
53,ıııııııııııı,O;
53,ıııııııııııııı,O;
53,ıııııııııııı,O;
53,ıııııııııııııııııııı,O;
53,ıııııııı,O;
53,ıııııııııııııııııı,B-LOC;
53,ıııııııııııııııııııııııı,O;
53,ıııııııııııııııı,O;
53,ıııııııııııııııııııı,O;
53,ıııııııııııııııııı,O;
53,ıııııııııı,O;
54,ıııııııııııııııııııı,B-ORG;
54,ıııııııı,I-ORG;
54,ıııııııııııııı,I-ORG;
54,ıııııııııııııııııııııııııı,O;
54,ıııııııııııııııııııııııı,O;
"54,"","",O";
54,ıııııııııııııııııııııııı,O;
54,ıııııııııııııııııııııı,O;
54,ıııııııııııııııııııı,B-LOC;
54,ıııııııııııııııı,B-LOC;
"54,"","",O";
54,ıııııııııııııııı,B-LOC;
54,ıııııııı,O;
54,ıııııııı,O;
54,ıııııııııııııı,O;
54,ıııııııııııııııııııı,O;
54,ıııııı,O;
54,ıııııııııııııııı,O;
54,ıııııııııı,O;
54,ıııııııııııııı,O;
54,ıııııııııııı,O;
54,ıııııııııııııııııııııı,O;
54,ıııııııııııııııı,O;
55,ıııııııııı,O;
55,ıııııııııı,O;
55,ıııııı,O;
55,ıııııııııı,O;
55,ıııı ıııııı,O;
55,ıııııııııııııı,O;
55,ıııııııııı,O;
55,ıııııııııı,O;
55,ıııııııııı,O;
55,ıııııııııı,O;
"55,"","",O";
55,ıııııııııı,O;
55,ıııııııııııı,O;
55,ıııııı-ıııııııı,O;
55,ıııııııı,O;
55,ıııııııı,O;
55,ıııııııııııııı,O;
55,ıııııııııı,O;
55,ıııııııı,O;
55,ıııııııııııııııııııııııı,B-PER;
55,ıııııııııııııııııııı,B-ORG;
55,ıııııııııııı,O;
55,ıııııııııııııııııııııııı,O;
56,ıııııııııııı,O;
56,ıııııııııııııııııııııı,O;
56,ıııııııııııııııııııııııı,B-PER;
56,ıııııııııııııııııııııııııııı,B-LOC;
56,ıııııııııııı,O;
56,ıııııııııııııı,O;
56,ıııııııııııııııııııııııııı,O;
56,ıııııııııııııııııııııııııııı,O;
56,ıııııııııııııı,O;
56,ıııııııııııııııııııı,O;
56,ıııııııııı,O;
56,ıııııııııııı,O;
57,ıııııııııııııııııııı,O;
57,ıııııııııııııııı,O;
57,ıııııııııııııııııııı,O;
57,ıııııııııııııııııııı,B-LOC;
57,ıııııııııııııı,O;
57,17,O;
57,ıııııııııııııı,O;
57,ıııııııııııııııııııııııı,O;
57,ıııııııııı,O;
57,ıııııııııı,O;
57,ıııııı,O;
57,ıııııııııııııı,B-LOC;
57,ıııııııııııııııııııııııı,O;
57,ıııııııııııııı,O;
57,ıııııııııııııııııı,O;
"57,"","",O";
57,ıııııııııııııııııı,B-LOC;
57,ıııııııııııııı,O;
57,ıııııııııı,O;
57,ıııııııııı,O;
57,ıııııııııııııııııı,O;
57,ıııııııııııııııııııı,O;
58,ıııııııııııııııııı,B-LOC;
58,ıııııııııııııı,O;
58,ıııııııııııııııııııı,B-LOC;
58,ıııııııııııııı,O;
58,ıııııııııııııııııııııııııııı,O;
58,ıııııı,O;
58,ıııııııııı,O;
58,ıııııııııııııııı,O;
58,ıııııııııııııııııııııııııııı,O;
58,19,O;
58,ıııııııııııııııı,O;
58,ıııııııııııı,O;
58,ıııııııııııııııııı,O;
58,ıııııııııııı,O;
58,ıııııııııı,O;
58,ıııııııııııııııı,O;
58,ıııııııııııııııııııııııı,O;
58,ıııııııııııııııııııı,O;
58,.,O;
59,\,O;
59,ıııııı,O;
59,ıııııııııııı,O;
59,ıııııııııııııııııı,O;
59,ıııııııııııııııııı,O;
59,ıı,O;
59,2018-2020,O;
59,ıııııııııııııııı,O;
59,ıııııııııııııııı,O;
59,ıııııııııııııııııııııııııı,O;
59,ıııııııııııı,O;
59,ıııııııııııı,O;
59,ıı,O;
59,ıııııı,O;
59,ıııııııııııııııııı,O;
59,ıııııııııııııııııııııııııııııııı,O;
59,ıııı,B-LOC;
59,ıııııııııııııııııııı,O;
59,ıııııııı-ıııııııııııııııı,O;
59,ıııııııııııııııı,B-PER;
59,ıııııııııııııııııı,I-PER;
59,ıııııııııı,O;
59,ıııııııı,O;
"59,"","",O";
59,ıııııı,O;
59,ıııııııııııııııııııı,O;
59,ıııııııııııııııııııı,B-ORG;
60,ıııııııı,O;
60,ıııııııııııı,O;
60,ıııııııııııııııııı,O;
"60,"","",O";
60,ıııııııııııııı,O;
60,ıııııııııııııı,O;
60,ıııııııııııııııı,O;
60,ıııııııııııııııııı,O;
60,ıııııııııııııııııııııııı,O;
60,ıııııııııııııııııııı,O;
60,ıı,O;
60,ıııııııııııııııııııııı,B-ORG;
60,ıı,O;
60,ıııııııııııııııı,B-LOC;
60,ıııııııııııı,O;
60,ıııııııııııııı,O;
60,ıııııııııııııı,O;
60,ıııııııııı,O;
60,ıııııııı,O;
61,ıııııı,O;
61,ıııııııııııı,O;
61,ıııııı,B-ORG;
61,ıııııııııııı,O;
61,ıııııııııııııı,O;
61,ıııııııııııııııııııı,O;
61,ıııııı,O;
61,ıııııııııııı,O;
62,ıııııııııııııı,O;
62,ıııııııııııııı,O;
62,ıııııııııı,O;
62,ıııııııııııı,O;
62,ıııııııııııııııııııı,O;
62,ıııı,B-LOC;
62,ıııııııııııııııııııı,O;
62,ıııııııııııııııı,O;
62,ıııııııııı,B-PER;
62,ıııııııııııııııııı,I-PER;
62,ıııııııııı-ıııııııııııı,O;
62,ıııııııııııııııııı,O;
62,ıııı-92,O;
62,ıııııııııııııı,O;
62,ıııııııııııııııııı,O;
62,ıııııııııııı,O;
62,160-161,O;
62,ıııııııııı,O;
62,ıııııııııı,O;
62,ıııııııı,O;
62,ıııııııııııı,O;
62,ıııııııııııı,O;
62,ıııııııııııııı,O;
63,ıııııııııııııııııııı,B-LOC;
63,ıııııııııııııı-,O;
63,ıııııııııııııııı,O;
63,ıııııııııı,B-PER;
63,ıııııııııııı,I-PER;
63,Facebook,B-ORG;
63,ıııııııııııııııııııııı,O;
63,ıııııııııııııııııııııı,O;
63,ıııııııııııııııııı,B-LOC;
63,ıııııııııııııı-,O;
63,ıııııııııııııııı,O;
63,ıııııııııııııııı,B-PER;
63,ıııııııııııııııııııııııı,I-PER;
63,ıııııı,O;
63,ıııııııııııı,O;
63,ıııııııııııı,O;
63,ıııııııııııııı,O;
63,ıııııııııııııııııı,O;
64,ıııııı,O;
64,ıııııı,O;
64,ıııııııı,O;
64,ıııııı,O;
64,ıııııııııııııııı,O;
64,ıııııııııııı,O;
"64,"","",O";
64,ıııııııııı,O;
"64,"","",O";
64,ıııııııııııııııııııııııııı,O;
64,ıııııı,O;
64,ıııııııııııııııııııııııııııı,O;
64,ıııııııııııııııı,O;
"64,"","",O";
64,ıııııııııı,O;
64,ıııııııı,O;
64,ıııııııııı,O;
64,ıııııııııııııııııııı,O;
64,ıııııııııııııııııııııı,O;
64,ıııııı,B-ORG;
64,ıııııı,O;
64,ıııııı,B-ORG;
64,ıııııııııııııııııııııı,O;
64,ıııııııııııı,O;
64,ıııııııııııııııııııı,O;
"64,"","",O";
64,-,O;
64,ıııııııı,O;
64,ıııııııııııı,B-PER;
65,ıııııııııııııııııı,B-LOC;
65,ıııııııııııııı-ıııııııııııııııı,O;
65,ıııııııııııııııı,B-PER;
65,ıııııııııııııııııı,I-PER;
65,ıııııııııııı,O;
65,ıııııııııııı,O;
65,ıııııııııııı,O;
65,ıııııııııııııııııııııııı,O;
65,ıııııııııııııııııııııı,O;
65,ıııııııııııııııııııııı,O;
65,ıııııııııııııııııı,O;
65,ıııııııııııı,O;
66,ıııııııı,O;
66,ıııııııııııı,O;
"66,"","",O";
66,ıııııııııııı,O;
66,ıııııııııııııııııııı,B-LOC;
66,ıııııııııııııı-ıııııııııııııııı,O;
66,ıııııııııı,B-PER;
66,ıııııııııııı,I-PER;
66,ıııııııııııııııı,O;
66,ıııııııııı,O;
66,ıııııııııııııııııı,O;
66,ıııııııııııııııı,O;
66,ıııııııııııı,O;
67,ıııııııııııı-ıııı,O;
67,ıııııııııııııııı,O;
67,ıııııııı,O;
67,ıııııııııı,O;
67,ıııııııııı,O;
67,12-ıııııı,O;
67,ıııııııııııı,O;
"67,"","",O";
67,ıııııııııııııııııı,B-LOC;
67,ıııııı,O;
67,ıııııııııııııııııııııııııı,B-LOC;
"67,"","",O";
67,ıııııııııııııııııııııı,O;
67,ıııııııııııııııııı,O;
"67,"","",O";
67,ıııııııııııııı,O;
"67,"","",O";
67,ıııııııııııı,B-LOC;
67,ıııııııııııııı,O;
67,ıııııııııı,O;
67,ıııııı,O;
67,ıııııııııııııııııı,O;
"67,"","",O";
67,ıııııııııı,O;
67,ıııııııııııııııı,O;
67,ıııııııııııııııı,O;
67,ıııııııııııııı,O;
68,ıııııııııııı,B-LOC;
68,ıııııııııııııııııı,O;
68,ıı,O;
68,ıııııııııııı,O;
68,ıııııııııııı,O;
68,ıı,O;
68,ıııııııııııııııııııııııııı,O;
68,ıııııııııııı,O;
68,ıııııııııı,O;
68,ıııııııı,O;
68,1.6,O;
68,ıııııııı,O;
68,ıııııııııı,O;
68,ıııııııııııı,O;
68,ıııııııııııııııııııııı,O;
68,ıııııııı,O;
69,ıııııııııııı-ıııı,O;
69,ıı,B-PER;
69,.,O;
69,ıııııııııııııııııı,I-PER;
69,ıııııııııııııı,O;
69,36,O;
69,ıııııııı,O;
69,ıııııııııııııııııııııı,O;
69,ıııııııııı,O;
70,ıı,O;
70,ıııııııııııııı,O;
70,ıııııııııı,O;
"70,"","",O";
70,2018-2020,O;
70,ıııııııııııııı,O;
70,ıııııııııııııııı,O;
70,ıııııııııııı,O;
70,ıııııııııııııı,O;
70,ıııııııııııııı,B-PER;
70,ıııııııııııııııııııı,I-PER;
70,ıııııı,O;
70,ıııııııııı,O;
70,ıııııııııııııııı,O;
70,ıııııııııı,B-PER;
70,ıııııııııııııııı,I-PER;
70,ıııııııııııııııııı,O;
70,ıııııııııııı,O;
70,ıııııııııııııııııııııı,O;
70,ıııııııı,O;
70,ıı,O;
"70,"","",O";
70,-,O;
70,ıııııııı,O;
70,ıı,B-PER;
70,.,O;
70,ıııııııııııııııııı,I-PER;
71,ıı,O;
71,ıııııııııııııııı,O;
71,ıııııııııııııı,O;
"71,"","",O";
71,ıııııı,O;
71,ıııııııııııııııı,O;
71,ıııııı,O;
71,ıııııııı,O;
71,ıııııııııııııııııııııı,O;
71,ıııııııııııııııııııı,O;
71,ıııııııı,O;
71,ıııııııııııııııııııııı,O;
71,ıııııııııııı,O;
71,ıııııııııııııııı,O;
71,ıııııııııııııııı,O;
71,ıı,O;
"71,"","",O";
71,-,O;
71,ıııııııııııııııııı,B-LOC;
71,ıııııııııııııııııı,I-LOC;
71,ıııııııııı,O;
71,ıııııııııııııııı,B-PER;
71,ıııııııııııııııııı,I-PER;
71,ıııııııııııı,O;
71,ıııııııı,O;
72,ıııııııııı,B-LOC;
72,ıııııııııı,O;
72,ıııııııı,O;
"72,"","",O";
72,ıııııııııı,O;
72,ıııııııııı,O;
72,ıııııııııııııı,O;
72,ıııııııııııııııı,B-LOC;
72,ıııııııııı,O;
72,ıııııııııııııııııı,O;
72,ıııııııııııııııııı,O;
72,ıııııııııııııı,O;
